Cluster,Access to water,Access to electricity,Acess to cellphone,Education completed,Wealth Index Factor Score,hiv blood test result,latitude,longitude
332540,575,15.0,36.0,11.0,-1.30661,0,26.74794719,79.55622094
332544,670,98.0,105.0,147.0,-0.74929,0,26.98014336,81.01965064
332547,65,6.0,13.0,5.0,-1.3655,0,27.58322563,79.16941889
332550,45,0.0,0.0,12.0,-2.08322,0,26.81250793,84.19159147
332561,35,6.0,6.0,3.0,-0.40634,0,25.67821189,81.77198829
332571,135,8.0,11.0,4.0,-0.90984,0,26.14045035,79.73661037
332577,215,0.0,26.0,7.0,-1.45906,0,27.80081931,79.41439623
332581,450,6.0,13.0,64.0,-1.48736,0,25.43205884,83.51008902
332582,350,47.0,45.0,55.0,0.2714,0,25.2993694,82.51012118
332587,1485,101.0,106.0,175.0,-1.13206,0,24.41019175,78.78056872
332599,555,46.0,49.0,87.0,0.90815,0,27.58426704,78.39080692
332600,80,0.0,8.0,18.0,-1.53352,0,26.21003418,79.77411731
332611,185,28.0,28.0,50.0,-0.18534,0,28.83193654,78.4805249
332613,630,30.0,30.0,40.0,-0.87893,0,26.76224148,80.64472271
332622,25,0.0,0.0,0.0,-1.305,0,26.57205725,83.01229309
332624,15,0.0,0.0,0.0,-1.57054,0,26.84191923,82.31801473
332626,430,35.0,37.0,28.0,-0.09466,0,29.51258143,77.5804932
332628,1635,57.0,70.0,106.0,-1.22609,0,25.38939879,81.03961158
332632,212,11.0,19.0,70.0,-1.08959,0,25.57679574,83.70297578
332640,250,23.0,13.0,39.0,-0.31664,0,30.00567179,77.51701532
332652,250,0.0,18.0,54.0,-1.09712,0,27.84660863,79.77819749
332658,1135,51.0,57.0,59.0,-0.63182,0,27.52047263,78.32383232
332667,100,0.0,7.0,1.0,-1.39491,0,27.65377011,79.15447674
332672,35,7.0,7.0,6.0,1.26591,0,28.20350849,78.25886461
332673,1045,27.0,59.0,63.0,-1.26879,0,25.55033998,81.53035839
332675,1340,69.0,67.0,64.0,-0.10223,0,27.21538885,78.19996698
332682,70,7.0,7.0,2.0,-0.78407,0,27.35272974,83.26447659
332683,1230,30.0,74.0,148.0,-1.47308,0,25.18866044,81.18547661
332686,365,31.0,24.0,33.0,-0.85157,0,27.67856753,77.96918226
332695,680,60.0,60.0,28.0,0.32144,0,27.20701313,78.19003847
332713,34,10.0,17.0,35.0,0.92987,0,26.87169367,83.5562921
332723,190,23.0,23.0,18.0,0.02511,0,28.22448248,77.58287562
332724,540,50.0,64.0,99.0,-0.93437,0,25.128871,83.06822766
332725,615,37.0,56.0,52.0,-0.690245,0,27.2725062,79.31349617
332730,1286,65.0,100.0,147.0,-0.96228,0,26.24210878,79.70265865
332732,1520,42.0,77.0,148.0,-0.88315,0,26.97305024,79.83009757
332743,810,72.0,75.0,138.0,-0.72197,0,25.35593191,79.63549414
332753,95,0.0,11.0,13.0,-1.35547,0,27.72568138,78.94307127
332755,70,4.0,10.0,16.0,-1.50525,0,28.0016955,80.47775028
332759,945,51.0,61.0,174.0,-1.2104,0,25.91874218,81.31622956
332774,265,21.0,15.0,30.0,-0.77389,0,26.81509777,79.17109395
332776,235,24.0,24.0,48.0,-0.47993,0,28.90422542,77.40406684
332786,50,5.0,5.0,4.0,1.39936,0,26.77195128,83.36115372
332799,135,2.0,17.0,45.0,-1.4797,0,25.46292714,83.29512912
332805,30,3.0,0.0,0.0,-0.36588,0,26.83714979,80.92505729
332808,770,38.0,55.0,80.0,-1.17182,0,25.76598546,81.90482938
332809,86,0.0,22.0,22.0,-1.11839,1,27.30511445,83.22303838
332818,15,1.0,1.0,0.0,-0.47863,0,25.89867949,84.03848187
332820,395,32.0,40.0,75.0,-1.09452,0,25.74134938,82.74887908
332821,120,21.0,21.0,28.0,0.22341,0,27.95314404,77.83207693
332823,180,21.0,23.0,26.0,-0.54629,0,25.65034052,79.83060922
332824,1060,47.0,74.0,106.0,-0.97083,0,27.155863899999996,78.92062366
332851,0,9.0,9.0,1.0,0.9759,0,25.99175598,84.17788129
332859,350,7.0,33.0,12.0,-0.45695,0,28.20100389,79.73016884
332865,330,30.0,31.0,55.0,-0.98066,0,27.08984638,80.82144717
332877,75,14.0,14.0,22.0,1.19601,0,27.03920705,79.93660009999999
332895,500,44.0,44.0,47.0,0.06664,0,29.91408784,77.37513133
332898,520,0.0,51.0,84.0,-1.21048,0,26.63465821,80.49202921
332906,1550,51.0,69.0,88.0,-0.14043,0,27.87420102,77.73870371
332915,1010,64.0,81.0,121.0,-0.71843,0,26.75074438,78.89705737
332916,1060,75.0,100.0,179.0,-0.58462,0,25.32995954,82.77711434
332920,320,16.0,41.0,31.0,-0.21178,0,28.69381134,79.36368434
332922,90,7.0,9.0,42.0,-0.72867,0,26.33281842,83.84629863
332926,500,8.0,34.0,53.0,-1.5069,0,27.90776859,78.6709242
332928,275,3.0,11.0,44.0,-1.42394,0,26.52343545,82.83126034
332934,25,5.0,5.0,12.0,-0.02447,0,28.89430057,77.97033672
332943,50,10.0,10.0,2.0,0.82662,0,26.45986787,80.36405841
332953,445,49.0,47.0,29.0,-0.06341,0,26.44744194,80.22512069
332956,1240,80.0,72.0,152.0,-0.0841,0,27.38381183,78.05670384
332962,630,100.0,100.0,126.0,0.84328,0,27.17707258,78.00511048
332964,205,22.0,24.0,19.0,-0.145295,0,25.74493463,78.84406276
332966,230,16.0,16.0,17.0,-0.46204,0,28.92312434,77.38832111
332967,1415,50.0,51.0,52.0,-0.80236,0,25.9324793,79.51225166
332985,105,0.0,12.0,10.0,-1.49532,0,26.87663928,82.03056569
332991,265,9.0,18.0,25.0,-1.42635,0,27.87348794,81.22845915
332993,595,29.0,38.0,71.0,-0.94323,0,26.59204349,79.35907516
332999,625,30.0,30.0,58.0,0.00012,0,25.31328529,83.05353481
333010,415,35.0,55.0,87.0,-1.30802,0,25.6256745,83.69142095
333012,165,23.0,23.0,106.0,-0.41945,0,29.53728431,77.76638733
333020,575,35.0,63.0,148.0,-1.20591,0,26.35401161,81.98148562
333026,1020,34.0,32.0,29.0,0.590665,0,25.25301248,79.04984863
333052,2170,57.0,59.0,57.0,-0.74944,0,27.16892788,78.02216393
333070,375,13.0,17.0,35.0,-1.10786,0,28.28972528,78.95270766
333086,495,50.0,53.0,147.0,-0.15579,0,29.17107022,77.39029911
333087,250,12.0,24.0,14.0,-0.78333,0,29.67627717,78.22824632
333094,505,18.0,32.0,31.0,-0.87907,0,27.86118905,81.19039486
333097,105,25.0,25.0,61.0,1.00655,0,26.74510695,83.92994974
333103,270,30.0,26.0,31.0,0.03381,0,24.70315088,83.03098065
333128,160,5.0,14.0,13.0,-1.27373,0,26.15628888,81.42805369
333136,845,55.0,81.0,176.0,-0.851925,0,24.57655147,83.04056937
333140,731,76.0,84.0,123.0,0.26541,0,29.20201063,77.2633877
333141,710,54.0,60.0,157.0,-0.56084,0,25.5397328,81.8932583
333146,510,39.0,52.0,122.0,-0.54913,0,25.80340742,81.87059622
333148,10,0.0,1.0,0.0,-0.95332,0,25.47274431,80.3274793
333156,25,5.0,5.0,9.0,0.32994,0,28.67389298,79.7626439
333165,275,16.0,25.0,29.0,-0.92692,0,27.59816652,78.39322697
333167,360,23.0,32.0,29.0,0.22954,0,27.44842226,78.04571677
333173,915,58.0,69.0,29.0,-0.84052,0,25.47609161,81.72101085
333175,45,1.0,8.0,32.0,-1.64914,0,26.46030804,82.54778514
333178,1110,58.0,58.0,70.0,-0.93991,0,25.97184685,79.13609797
333183,1195,58.0,57.0,64.0,-0.35885,0,27.12929224,78.44122718
333186,60,0.0,9.0,0.0,-1.33193,0,26.06286696,83.69278
333208,850,18.0,43.0,92.0,-1.25442,0,28.14630278,79.08112099
333214,169,12.0,19.0,19.0,0.18773,0,25.61633554,83.73768437
333222,820,61.0,77.0,165.0,-0.69004,0,25.96031674,81.27583473
333245,65,0.0,0.0,18.0,-1.03323,0,28.44681102,79.93508735
333257,1035,44.0,84.0,178.0,-0.89027,0,27.09860664,79.55029946
333273,451,28.0,38.0,87.0,-0.50123,0,25.68527354,79.56043325
333275,760,35.0,46.0,122.0,-0.85928,0,29.51164574,78.41725568
333293,1270,32.0,80.0,104.0,-1.10466,0,26.29520475,80.32805954
333299,470,6.0,31.0,76.0,-1.40837,0,25.34960284,82.19347987
333301,896,69.0,88.0,118.0,-0.91988,0,27.02005587,80.61984755
333303,365,16.0,16.0,29.0,-0.58118,0,28.98393476,78.97459565
333305,105,7.0,0.0,0.0,-0.94014,0,25.31237588,83.00892772
333310,180,0.0,17.0,34.0,-1.51515,0,26.295387800000004,83.95699523
333311,65,0.0,8.0,7.0,-1.51425,0,27.16817574,80.23200838
333321,815,62.0,63.0,99.0,-0.97269,0,27.34856006,78.7589331
333322,740,27.0,44.0,55.0,-1.33557,0,25.68958541,82.66807154
333329,160,0.0,8.0,0.0,-0.86913,0,26.69590699,84.08180142
333337,410,44.0,60.0,93.0,-0.81443,0,26.48626722,79.60907238
333338,445,34.0,34.0,65.0,-0.53449,0,28.45367658,77.58651557
333345,600,64.0,64.0,174.0,-0.08877,1,29.17762918,77.15199864
333346,1565,35.0,44.0,90.0,-0.60547,0,27.13248081,78.35435240000001
333347,590,76.0,76.0,92.0,0.36781,0,28.566125800000002,77.34791401
333355,90,18.0,18.0,69.0,-0.88349,0,26.41923949,82.73010863
333359,1345,49.0,53.0,80.0,-0.76157,0,25.33727096,79.76994913
333360,1085,63.0,59.0,83.0,-0.5255,0,25.32793302,79.38023174
333363,55,0.0,10.0,47.0,-1.06844,0,28.52115297,80.23902789
333372,1230,5.0,48.0,97.0,-1.40953,0,23.89245846,83.1191052
333373,85,5.0,4.0,3.0,-0.70962,0,26.44174968,80.36163878
333375,5,0.0,1.0,0.0,-1.3884,0,27.6699229,78.78694252
333386,525,63.0,63.0,74.0,1.01019,0,28.73418514,77.42975214
333389,505,32.0,32.0,39.0,-0.65086,0,26.46100649,79.91349369
333402,765,29.0,74.0,90.0,-1.394865,0,24.69388334,83.12054919
333405,275,25.0,28.0,57.0,-0.88617,0,29.88818809,77.68885155
333407,150,9.0,9.0,13.0,0.67521,0,25.39029222,81.15004354
333414,480,45.0,39.0,38.0,-0.22462,0,25.39100868,82.58455465
333420,215,12.0,25.0,32.0,-1.22866,0,27.45229192,83.51269831
333422,340,21.0,44.0,99.0,-1.06604,0,25.39311379,82.37169844
333424,590,39.0,67.0,126.0,-0.65711,0,25.18113129,83.00026028
333427,2280,83.0,78.0,79.0,-0.98898,0,25.45737088,78.48537963
333428,335,25.0,41.0,86.0,-1.1092,0,26.41676418,82.64916687
333437,75,1.0,8.0,0.0,-1.52971,0,25.755843399999996,81.10556284
333439,160,5.0,21.0,18.0,-1.23943,0,28.23718148,79.05048812
333440,30,0.0,6.0,0.0,-0.51286,0,28.82209265,80.06811007
333441,890,16.0,63.0,112.0,-1.20522,0,25.61750234,81.23634822
333458,650,33.0,57.0,50.0,-1.01319,0,25.52486005,81.52408726
333471,190,13.0,22.0,37.0,-0.62522,0,26.061788,82.97355705
333472,110,4.0,10.0,21.0,-1.29681,0,27.68042834,79.51769694
333487,4700,20.0,76.0,171.0,-1.07932,0,24.03890918,82.90573708
333488,190,13.0,24.0,17.0,-1.32105,0,27.41851345,82.88494890000001
333491,45,9.0,9.0,32.0,-1.09887,0,26.61318262,83.20226853
333495,230,16.0,28.0,20.0,-1.61998,0,26.87643671,82.67489082
333500,3215,133.0,140.0,129.0,-0.11852,0,27.65292899,77.87524398
333503,795,55.0,63.0,115.0,-0.462755,0,25.28213386,82.65665514
333509,60,0.0,6.0,27.0,-1.0314,0,26.53088019,83.82895009
333515,110,0.0,21.0,45.0,-1.19439,0,25.67162687,83.6305124
333521,150,6.0,12.0,31.0,-1.32123,0,27.5747224,79.10161848
333530,85,13.0,13.0,0.0,-1.3714,0,27.18939677,82.46418711
333531,120,12.0,12.0,44.0,-0.10152,0,25.86544042,79.09526140000001
333538,850,47.0,66.0,61.0,-0.82236,0,25.51330964,82.01731942
333545,330,19.0,30.0,37.0,-0.79385,0,26.96113393,81.0551125
333551,695,50.0,53.0,56.0,-0.36471,0,26.70519139,80.88094088
333565,115,7.0,18.0,16.0,-0.97984,0,28.70645044,79.87424179
333571,185,0.0,25.0,15.0,-1.0271,0,26.54761515,81.31527295
333572,295,7.0,21.0,43.0,-1.60847,0,27.40210656,80.14622708
333580,1150,12.0,52.0,70.0,-0.81442,0,26.32335913,80.01252190000001
333581,1540,92.0,97.0,218.0,-0.66852,0,27.24146538,78.60695387
333585,175,0.0,7.0,6.0,-1.460525,0,27.69940246,82.11392093
333593,1250,64.0,77.0,127.0,-0.39656,0,24.75202318,78.25807957
333594,220,10.0,15.0,26.0,-1.15319,0,25.93444633,84.10805958
333597,200,10.0,6.0,11.0,-0.12924,0,27.04093906,81.10772438
333607,190,19.0,25.0,38.0,-0.13875,0,27.54011556,78.84842339
333622,55,5.0,11.0,3.0,-1.46726,0,27.48974163,78.72088657
333623,185,6.0,13.0,21.0,-1.53528,0,27.93831417,81.48648256
333628,155,22.0,22.0,50.0,0.15389,0,28.07502105,80.105938
333631,3535,120.0,118.0,146.0,1.02159,0,27.50318822,77.68157969
333634,175,24.0,24.0,46.0,-1.22593,0,25.64495324,83.23877762
333638,120,4.0,12.0,42.0,-1.29538,0,26.5219718,82.3888806
333641,150,6.0,12.0,0.0,-0.67678,0,25.25095356,79.12545284
333643,3310,78.0,80.0,125.0,0.2003,0,27.82521267,77.48868168
333659,30,0.0,6.0,12.0,-1.4160249999999999,0,26.53659913,83.02104449
333666,630,8.0,63.0,140.0,-1.52011,0,26.53235923,79.96602764
333679,185,14.0,19.0,52.0,-1.2036,0,26.45881693,81.59110079
333684,75,0.0,5.0,0.0,-1.29375,0,26.63425689,82.96243356
333705,1160,44.0,70.0,100.0,-1.16563,0,25.71767275,80.51469994
333707,280,6.0,28.0,23.0,-1.00452,0,28.04774115,79.35969788
333716,135,13.0,11.0,48.0,-0.55091,0,28.78845176,77.82701105
333722,1020,35.0,61.0,104.0,-0.60779,0,25.564176,79.66445945
333724,1050,56.0,69.0,156.0,-0.86253,0,25.50101382,81.57879269
333725,45,0.0,9.0,7.0,-1.16711,0,27.48748149,82.89931072
333728,100,8.0,16.0,26.0,-1.00257,0,27.83110337,79.83312363
333733,130,13.0,13.0,13.0,-0.22999,0,28.61688405,78.07150086
333736,1505,39.0,79.0,174.0,-0.73521,0,26.02803489,80.36816907
333745,495,13.0,26.0,54.0,-0.65334,0,27.20751386,77.97640142
333747,360,29.0,36.0,55.0,-0.6216,0,25.37435936,82.54172673
333748,745,81.0,70.0,90.0,-0.80481,0,25.19520462,82.54262725
333753,45,9.0,9.0,2.0,0.71146,0,26.52731102,83.28968164
333754,0,6.0,6.0,9.0,1.49097,0,27.16080238,78.41528365
333761,145,0.0,5.0,2.0,-1.738165,0,27.52591024,81.31096849
333763,150,0.0,10.0,41.0,-1.366655,0,24.84195629,82.90557038
333767,90,0.0,6.0,5.0,-1.30694,0,25.49813719,81.87239425
333776,175,21.0,21.0,64.0,-0.87534,0,26.45622054,83.27777057
333779,290,36.0,36.0,80.0,0.90112,0,28.69300613,79.51895348
333786,1030,32.0,40.0,82.0,-1.10487,0,25.15902434,80.4509488
333789,1087,17.0,78.0,150.0,-1.32893,0,26.67170696,81.58425656
333791,830,34.0,49.0,62.0,-1.2028699999999999,0,25.5340782,79.74822119
333792,0,83.0,83.0,84.0,0.70252,0,28.60079836,77.38324183
333798,585,61.0,40.0,31.0,-0.03823,0,30.11028392,77.66085355
333818,880,13.0,49.0,59.0,-1.14505,0,26.66051064,81.49703009
333826,0,5.0,5.0,12.0,1.20716,0,28.63851204,79.80354848
333841,520,23.0,23.0,33.0,1.05821,0,25.60881564,79.55209305
333848,75,16.0,16.0,0.0,-0.0874,0,27.47706967,78.31247933
333868,1675,5.0,36.0,31.0,-1.57004,0,24.67589176,82.97539581
333874,120,0.0,0.0,21.0,-2.16572,0,27.54467373,80.7072377
333878,140,0.0,10.0,13.0,-0.98056,0,27.53221319,81.9964895
333879,305,39.0,39.0,58.0,-0.47609,0,25.71919176,83.82463956
333883,490,52.0,52.0,54.0,0.93569,0,26.86320921,80.91053913
333885,205,24.0,24.0,80.0,1.15097,0,27.42895721,77.70402355
333889,300,33.0,33.0,74.0,0.55529,0,25.14302613,82.54969743
333903,20,0.0,4.0,10.0,-1.17321,0,26.916277899999997,82.2011954
333908,711,40.0,44.0,68.0,-1.27542,0,25.18838859,83.11895389
333925,300,18.0,35.0,46.0,-0.905,0,26.86623939,83.26270678
333956,380,42.0,51.0,38.0,-1.08741,0,25.39415107,80.34239821
333957,130,18.0,18.0,14.0,0.28019499999999997,0,30.17555769,77.5972556
333959,435,13.0,10.0,23.0,-1.0204,0,28.68355298,78.67728453
333969,560,35.0,42.0,98.0,-0.37244,0,26.14352631,80.26139161
333970,1120,98.0,98.0,97.0,-0.51069,0,25.77358703,79.40541276
333977,480,17.0,36.0,76.0,-1.09989,0,25.66374303,83.59566985
333993,310,22.0,21.0,41.0,-0.74853,0,26.37018324,79.48679841
334001,465,6.0,19.0,21.0,-1.24075,0,27.55849451,82.34233645
334007,25,0.0,5.0,5.0,-0.20715,0,27.52644981,81.96800548
334014,720,55.0,53.0,69.0,-0.76226,0,27.23537458,78.29879706
334034,1025,62.0,88.0,251.0,-0.71301,0,26.91135926,79.89708989
334041,223,6.0,10.0,22.0,-0.71551,0,26.81086635,82.79497203
334043,440,78.0,78.0,108.0,-0.46632,0,26.98844249,80.98526324
334071,125,4.0,15.0,40.0,-1.12498,0,28.56175139,78.8334488
334074,435,25.0,25.0,12.0,-0.7172000000000001,0,26.76238717,79.27493093
334076,330,29.0,29.0,27.0,0.3836,0,26.43262681,80.39834194
334081,1642,31.0,73.0,166.0,-1.44605,0,25.48444311,81.19723341
334097,535,40.0,54.0,110.0,-0.92064,0,25.78075636,81.99517219
334106,148,4.0,18.0,4.0,-1.12377,0,26.92650912,83.45985048
334126,10,0.0,0.0,0.0,-1.50096,0,28.47217708,79.30024262
334127,40,0.0,8.0,6.0,-1.41295,0,28.53106528,79.07086994
334131,515,75.0,74.0,82.0,-0.66532,0,24.87339867,78.42302845
334134,215,13.0,9.0,13.0,-1.56661,0,26.72085857,83.98151398
334138,340,19.0,18.0,44.0,-1.19503,0,26.45196971,82.49775562
334153,210,7.0,7.0,11.0,0.26179,0,27.56811297,81.59415545
334154,100,0.0,10.0,0.0,-1.18854,0,27.78104513,78.83320964
334182,440,40.0,40.0,77.0,-0.6865950000000001,0,29.39737724,77.52597009
334184,290,39.0,36.0,45.0,0.32435,0,28.73681507,77.30630490000001
334203,2060,31.0,104.0,220.0,-1.39636,0,24.88466752,82.29832532
334205,50,5.0,5.0,11.0,2.03536,0,29.97975223,77.5458666
334215,1515,46.0,78.0,256.0,-1.265115,0,24.82724363,78.43557357
334222,150,0.0,6.0,32.0,-1.57532,0,26.57166464,80.48289159
334224,305,33.0,33.0,38.0,0.65667,0,25.4780061,78.59080472
334236,180,0.0,0.0,2.0,-1.54203,0,26.51121953,82.99834101
334241,185,13.0,21.0,23.0,-0.9814,0,26.61040665,81.13225544
334242,1670,72.0,93.0,113.0,-0.94382,0,25.55559912,80.75550705
334247,250,11.0,18.0,17.0,-1.09923,0,26.91902873,81.15887796
334249,395,45.0,45.0,26.0,-0.71102,0,26.81085989,78.90593868
334255,335,13.0,21.0,49.0,-1.23163,0,27.51654797,80.66680964
334259,305,34.0,34.0,42.0,0.74322,0,28.70225672,77.36342909999999
334266,480,14.0,14.0,8.0,-1.36006,0,28.64801598,77.35702871
334268,0,6.0,6.0,16.0,0.52377,0,28.55110003,77.54987153
334271,20,2.0,2.0,0.0,1.43786,0,29.45299052,77.694956
334272,55,0.0,7.0,20.0,-1.258,0,27.80695663,81.87476355
334273,60,11.0,11.0,12.0,-0.15164,0,26.59403174,80.23453914
334276,70,17.0,17.0,80.0,1.50482,0,27.15154081,78.48775943
334285,0,11.0,11.0,24.0,1.99524,0,28.46960708,77.53439525
334288,265,12.0,32.0,75.0,-0.4533,0,28.21363982,79.10156688
334289,155,18.0,19.0,2.0,0.65303,0,29.60478267,77.60558359999999
334291,1435,36.0,89.0,109.0,-1.25079,0,25.24557041,81.13765301
334292,85,12.0,12.0,12.0,0.94971,0,27.57551224,78.63440626
334295,375,19.0,19.0,22.0,-0.8462149999999999,0,25.93804621,83.54552072
334296,330,29.0,29.0,62.0,1.30557,0,26.46986479,80.32512018
334305,400,31.0,36.0,80.0,-0.8740950000000001,0,26.71252249,79.41994648
334310,595,70.0,65.0,93.0,-0.74954,1,26.79106221,78.96403602
334314,100,4.0,6.0,12.0,-1.622495,0,27.5617709,81.72079295
334322,10,0.0,0.0,0.0,-1.96483,0,27.16130101,81.54569054
334331,15,3.0,3.0,0.0,1.2935,0,28.83935725,78.77851092
334372,120,12.0,12.0,25.0,-0.451135,0,28.23667421,77.61953096
334373,415,21.0,30.0,67.0,-0.92322,0,25.99192769,82.01294414
334375,85,7.0,10.0,31.0,-0.90625,0,26.65143998,83.70092348
334380,305,23.0,22.0,24.0,0.19227,0,27.81439675,78.63915771
334382,100,11.0,10.0,15.0,0.31246,0,25.43742232,78.53004602
334384,400,9.0,22.0,56.0,-1.60586,0,27.51892908,81.48053969
334389,750,63.0,63.0,112.0,-0.46687,0,25.38604774,82.9112866
334390,70,1.0,8.0,39.0,-1.38522,0,26.60678367,82.05829188
334391,450,22.0,34.0,18.0,-0.74814,0,29.61085522,77.44889011
334392,10,0.0,1.0,0.0,-1.2864,0,27.94001123,78.90508494
334396,2010,96.0,117.0,206.0,-0.87947,0,25.30658134,82.85682581
334413,455,10.0,43.0,87.0,-1.4217,0,27.45211722,80.40826397
334414,370,37.0,44.0,102.0,0.37111,0,28.96400939,77.42103415
334415,195,5.0,26.0,28.0,-0.8086949999999999,0,26.72569185,79.41612097
334417,955,44.0,42.0,87.0,0.99575,0,28.76022693,77.29014272
334419,30,6.0,6.0,0.0,-0.24917,0,25.97968524,83.46503019
334426,30,0.0,3.0,11.0,-0.8988,0,26.98426085,82.95882725
334438,135,0.0,3.0,10.0,-1.76252,0,27.8817489,81.15240033
334439,190,28.0,28.0,69.0,-0.33588,0,29.48764298,77.75586698
334442,1550,77.0,88.0,167.0,-0.78056,0,25.269691100000003,79.92595405
334447,95,12.0,12.0,7.0,1.06167,0,26.84202912,80.88622126
334449,335,21.0,31.0,45.0,-1.36037,0,25.46270248,83.48254813
334455,65,13.0,13.0,19.0,1.60631,1,28.97155599,77.70198134
334456,800,55.0,49.0,45.0,1.63511,0,28.56648484,77.42314279
334464,655,26.0,57.0,53.0,-1.04778,0,25.70718357,80.99438411
334465,40,0.0,4.0,3.0,-0.67647,0,26.32196634,83.8090132
