,id,max_light,min_light,mean_light,median_light,std_light,Cluster,Access to water,Access to electricity,Acess to cellphone,Education completed,Wealth Index Factor Score,hiv blood test result,latitude,longitude,geometry
2398,140935.0,42.0,11.0,17.19,16.0,6.2684846653716875,140935,160,21.0,21.0,14.0,1.25477,0,32.50941571,75.10485131,POINT (75.10485131 32.50941571)
2399,140939.0,0.0,0.0,0.0,0.0,0.0,140939,40,4.0,4.0,0.0,-0.51593,0,33.36050824,75.27670341,POINT (75.27670341 33.36050824)
2400,150010.0,0.0,0.0,0.0,0.0,0.0,150010,910,72.0,70.0,98.0,-1.02005,0,22.39384065,86.7187161,POINT (86.7187161 22.39384065)
2401,150012.0,8.0,0.0,0.49,0.0,1.8082864817279367,150012,2360,0.0,47.0,46.0,-1.57409,0,23.46706923,84.56368394,POINT (84.56368394 23.46706923)
2402,150015.0,8.0,0.0,0.97,0.0,2.4143529153791916,150015,540,48.0,44.0,68.0,-0.44152,0,24.40672966,85.96805914,POINT (85.96805914 24.40672966)
2403,150017.0,18.0,0.0,8.45,8.0,3.963268852853664,150017,1126,79.0,80.0,76.0,-0.91658,0,24.58009358,87.87576395,POINT (87.87576395 24.58009358)
2404,150018.0,8.0,0.0,1.22,0.0,2.715069059895162,150018,1760,83.0,54.0,185.0,-1.47943,0,24.36088664,87.71242778,POINT (87.71242778 24.36088664)
2405,150021.0,7.0,0.0,0.58,0.0,1.850297273413113,150021,1045,77.0,81.0,64.0,-0.9241,0,24.28518771,86.7462426,POINT (86.7462426 24.28518771)
2406,150029.0,63.0,16.0,57.18,63.0,11.261776058863896,150029,215,20.0,20.0,22.0,1.01463,0,22.78513099,86.17185873,POINT (86.17185873 22.78513099)
2407,150030.0,0.0,0.0,0.0,0.0,0.0,150030,735,44.0,47.0,59.0,-0.70213,0,24.32532191,87.66018135,POINT (87.66018135 24.32532191)
2408,150034.0,0.0,0.0,0.0,0.0,0.0,150034,1795,0.0,82.0,86.0,-1.44262,0,24.36193994,87.57359137,POINT (87.57359137 24.36193994)
2409,150037.0,37.0,0.0,16.68,14.5,9.786603087895207,150037,1110,43.0,47.0,93.0,-0.53823,0,25.03234497,87.32515447,POINT (87.32515447 25.03234497)
2410,150041.0,0.0,0.0,0.0,0.0,0.0,150041,1565,0.0,47.0,50.0,-1.548315,0,22.54257058,84.94050239,POINT (84.94050239 22.54257058)
2411,150042.0,52.0,9.0,26.34,25.0,10.899743116239025,150042,720,43.0,31.0,72.0,-0.60562,0,23.64463643,85.48727681,POINT (85.48727681 23.64463643)
2412,150047.0,0.0,0.0,0.0,0.0,0.0,150047,1520,16.0,37.0,89.0,-1.49599,0,22.62757023,85.22213136,POINT (85.22213136 22.62757023)
2413,150048.0,0.0,0.0,0.0,0.0,0.0,150048,1410,53.0,66.0,123.0,-0.9886,0,24.61524711,87.00437007,POINT (87.00437007 24.61524711)
2414,150049.0,14.0,0.0,4.39,6.0,3.613571640358055,150049,990,68.0,62.0,109.0,-0.49878,0,24.25772249,86.35223419,POINT (86.35223419 24.25772249)
2415,150051.0,17.0,0.0,3.27,0.0,4.263461035356134,150051,930,70.0,70.0,101.0,-0.88228,0,23.38716677,84.65818773,POINT (84.65818773 23.38716677)
2416,150053.0,60.0,0.0,24.69,22.0,16.16768072421026,150053,2248,86.0,92.0,186.0,-0.0387099999999999,0,23.80571872,85.55531809,POINT (85.55531809 23.80571872)
2417,150057.0,46.0,6.0,18.12,13.0,11.424780085410836,150057,1505,65.0,60.0,121.0,-0.17647,0,23.8066357,86.18600191,POINT (86.18600191 23.8066357)
2418,150060.0,0.0,0.0,0.0,0.0,0.0,150060,1375,58.0,43.0,55.0,-1.51389,0,23.98380513,86.93143687,POINT (86.93143687 23.98380513)
2419,150066.0,18.0,0.0,2.62,0.0,4.715463922033546,150066,1205,47.0,62.0,94.0,-1.29725,0,23.02661475,85.28338547,POINT (85.28338547 23.02661475)
2420,150067.0,7.0,0.0,0.31,0.0,1.354215640140078,150067,900,77.0,75.0,82.0,-1.24625,0,24.04263518,86.66505023,POINT (86.66505023 24.04263518)
2421,150069.0,59.0,7.0,26.32,25.0,14.534703299345328,150069,238,16.0,16.0,29.0,-0.07485,0,23.75470705,86.11657529,POINT (86.11657529 23.75470705)
2422,150075.0,9.0,0.0,2.43,0.0,3.3830607443556198,150075,770,56.0,56.0,100.0,-0.54048,0,24.30560729,85.2195808,POINT (85.2195808 24.30560729)
2423,150078.0,48.0,0.0,17.25,13.0,11.723800578310772,150078,2200,80.0,78.0,72.0,-0.41656,0,23.70938301,85.38461662,POINT (85.38461662 23.70938301)
2424,150083.0,29.0,0.0,9.03,8.0,7.699941558219776,150083,805,35.0,35.0,54.0,-0.33517,1,23.03571968,84.54371354,POINT (84.54371354 23.03571968)
2425,150086.0,10.0,0.0,1.8,0.0,3.249615361854384,150086,1002,88.0,83.0,117.0,-0.87718,0,23.55894985,86.21202988,POINT (86.21202988 23.55894985)
2426,150087.0,0.0,0.0,0.0,0.0,0.0,150087,910,39.0,70.0,154.0,-1.31299,0,22.70057391,84.39948014,POINT (84.39948014 22.70057391)
2427,150088.0,0.0,0.0,0.0,0.0,0.0,150088,625,60.0,54.0,76.0,-1.27907,1,24.12959032,84.95368978,POINT (84.95368978 24.12959032)
2428,150090.0,36.0,0.0,8.31,7.0,9.507570667631136,150090,1275,103.0,99.0,153.0,-0.68919,0,23.723018,85.938514,POINT (85.938514 23.723018)
2429,150095.0,11.0,0.0,6.0,7.0,2.925747767665559,150095,1580,96.0,83.0,99.0,-0.84611,0,23.7475092,86.59764801,POINT (86.59764801 23.7475092)
2430,150107.0,0.0,0.0,0.0,0.0,0.0,150107,644,44.0,47.0,57.0,-1.26486,0,22.9514465,86.48414991,POINT (86.48414991 22.9514465)
2431,150110.0,0.0,0.0,0.0,0.0,0.0,150110,1075,72.0,72.0,94.0,-0.83717,0,23.38039352,85.71735036,POINT (85.71735036 23.38039352)
2432,150111.0,0.0,0.0,0.0,0.0,0.0,150111,155,14.0,27.0,59.0,-1.32757,0,24.76467936,85.78261675,POINT (85.78261675 24.76467936)
2433,150128.0,10.0,0.0,0.69,0.0,2.234703559759102,150128,1680,53.0,39.0,107.0,-1.57001,0,22.53740601,85.32810343,POINT (85.32810343 22.53740601)
2434,150130.0,18.0,0.0,8.89,8.0,3.9086954345407885,150130,965,47.0,45.0,165.0,-1.1253,0,22.27147079,86.71870222,POINT (86.71870222 22.27147079)
2435,150131.0,30.0,0.0,8.98,8.0,5.15748000480855,150131,1815,42.0,42.0,122.0,0.89983,0,22.66608252,86.39953391,POINT (86.39953391 22.66608252)
2436,150134.0,63.0,19.0,53.01,60.0,13.122114921002634,150134,1095,29.0,29.0,49.0,0.11274,0,23.77523267,86.42992195,POINT (86.42992195 23.77523267)
2437,150135.0,6.0,0.0,0.44,0.0,1.4987995196156156,150135,1325,21.0,47.0,121.0,-1.43197,0,24.22649088,85.26839905,POINT (85.26839905 24.22649088)
2438,150143.0,13.0,0.0,5.86,7.0,3.818428996328202,150143,1160,67.0,60.0,272.0,-0.64127,0,23.516251500000003,85.59539316,POINT (85.59539316 23.516251500000003)
2439,150146.0,44.0,0.0,12.77,9.0,11.71994453911792,150146,295,25.0,17.0,42.0,-0.09524,0,22.40402898,85.75272452,POINT (85.75272452 22.40402898)
2440,150147.0,0.0,0.0,0.0,0.0,0.0,150147,525,0.0,34.0,44.0,-1.61077,0,24.03793497,84.29715289,POINT (84.29715289 24.03793497)
2441,150151.0,6.0,0.0,0.18,0.0,1.023523326553919,150151,770,51.0,40.0,46.0,-1.35517,0,22.76800797,85.74747447,POINT (85.74747447 22.76800797)
2442,150154.0,0.0,0.0,0.0,0.0,0.0,150154,722,3.0,65.0,80.0,-1.19642,0,22.67926563,84.40459358,POINT (84.40459358 22.67926563)
2443,150156.0,59.0,17.0,40.66,42.0,9.009128703709367,150156,150,10.0,10.0,16.0,-0.94804,0,23.65754071,85.32098756,POINT (85.32098756 23.65754071)
2444,150157.0,52.0,10.0,27.81,25.5,10.887327495763136,150157,535,30.0,37.0,67.0,-0.30476,0,23.63920874,85.51900969,POINT (85.51900969 23.63920874)
2445,150164.0,52.0,7.0,25.41,23.5,12.608802480806812,150164,925,42.0,40.0,58.0,-0.26537,0,23.62607538,85.52353878,POINT (85.52353878 23.62607538)
2446,150171.0,59.0,10.0,25.26,24.0,12.647228945504228,150171,955,49.0,51.0,91.0,-0.42711,0,23.76106254,86.15847805,POINT (86.15847805 23.76106254)
2447,150175.0,14.0,0.0,8.02,8.0,3.1527131173007166,150175,1279,78.0,63.0,140.0,-0.66516,0,23.50932243,85.61303798,POINT (85.61303798 23.50932243)
2448,150179.0,59.0,0.0,16.63,10.0,15.590160358379897,150179,585,40.0,41.0,114.0,-0.53306,0,23.99614997,85.41562419,POINT (85.41562419 23.99614997)
2449,150183.0,9.0,0.0,2.92,0.0,3.6129766121579032,150183,1360,77.0,64.0,86.0,-1.38372,2,22.77761709,86.34865292,POINT (86.34865292 22.77761709)
2450,150185.0,28.0,0.0,6.07,0.0,7.539568953196198,150185,1065,84.0,90.0,199.0,-1.09051,0,23.59393704,85.41538199,POINT (85.41538199 23.59393704)
2451,150187.0,56.0,0.0,14.68,10.0,15.248527797790842,150187,350,37.0,37.0,54.0,-0.33241,0,24.35603275,85.55880163,POINT (85.55880163 24.35603275)
2452,150189.0,42.0,0.0,16.06,16.0,11.555795082987583,150189,355,37.0,37.0,101.0,0.39084,0,24.45028203,85.53682762,POINT (85.53682762 24.45028203)
2453,150193.0,53.0,6.0,17.54,11.0,13.374916822171269,150193,1285,114.0,107.0,139.0,-0.63599,0,22.69856052,86.21150861,POINT (86.21150861 22.69856052)
2454,150199.0,27.0,0.0,4.46,5.5,5.736584349593406,150199,1200,100.0,89.0,182.0,-1.02802,0,22.60674998,85.77318943,POINT (85.77318943 22.60674998)
2455,150206.0,34.0,8.0,16.33,16.0,5.398249716343251,150206,730,53.0,53.0,97.0,-0.15184,0,23.71051009,85.53835620000001,POINT (85.53835620000001 23.71051009)
2456,150214.0,0.0,0.0,0.0,0.0,0.0,150214,785,56.0,56.0,62.0,-0.13917,0,24.71605004,86.02504963,POINT (86.02504963 24.71605004)
2457,150221.0,0.0,0.0,0.0,0.0,0.0,150221,1435,0.0,64.0,120.0,-1.5032,0,23.61162753,84.68306579,POINT (84.68306579 23.61162753)
2458,150223.0,0.0,0.0,0.0,0.0,0.0,150223,1276,0.0,52.0,120.0,-1.60005,0,24.38573194,83.66541784,POINT (83.66541784 24.38573194)
2459,150224.0,0.0,0.0,0.0,0.0,0.0,150224,1085,0.0,52.0,115.0,-1.58297,0,23.6350263,84.32444243,POINT (84.32444243 23.6350263)
2460,150227.0,63.0,19.0,51.13,56.0,12.500123999384966,150227,135,8.0,8.0,0.0,-0.05389,0,23.79586126,86.43069931,POINT (86.43069931 23.79586126)
2461,150228.0,8.0,0.0,1.72,0.0,2.9157503322472587,150228,780,68.0,68.0,68.0,-0.60146,0,25.04062127,87.1779185,POINT (87.1779185 25.04062127)
2462,150230.0,7.0,0.0,0.75,0.0,2.03654118544163,150230,2115,60.0,71.0,96.0,-1.43243,0,22.25201109,85.86649823,POINT (85.86649823 22.25201109)
2463,150232.0,0.0,0.0,0.0,0.0,0.0,150232,625,24.0,24.0,49.0,-0.53178,0,24.45100871,86.87422693,POINT (86.87422693 24.45100871)
2464,150233.0,9.0,0.0,4.08,5.5,3.2639852940845184,150233,30,6.0,6.0,33.0,-0.73219,0,25.24646331,87.48885039,POINT (87.48885039 25.24646331)
2465,150235.0,0.0,0.0,0.0,0.0,0.0,150235,2415,91.0,87.0,188.0,-1.39988,0,23.27479257,84.68538288,POINT (84.68538288 23.27479257)
2466,150236.0,63.0,7.0,27.11,20.0,17.708695604137535,150236,1070,69.0,71.0,112.0,-0.70386,0,23.69818991,86.0402158,POINT (86.0402158 23.69818991)
2467,150238.0,31.0,0.0,9.03,8.0,7.4759012834574,150238,760,70.0,64.0,133.0,-0.01158,0,24.59832993,87.82099641,POINT (87.82099641 24.59832993)
2468,150245.0,8.0,0.0,2.3,0.0,3.182766092567909,150245,1275,34.0,54.0,110.0,-1.53443,0,25.25298926,87.73706832,POINT (87.73706832 25.25298926)
2469,150248.0,63.0,24.0,56.67,63.0,10.066831676351802,150248,1555,62.0,55.0,127.0,-0.32726,0,22.76683066,86.22318185,POINT (86.22318185 22.76683066)
2470,150253.0,29.0,0.0,4.49,5.0,5.659496444031042,150253,1185,58.0,69.0,162.0,-1.20779,0,23.39740464,84.64303492,POINT (84.64303492 23.39740464)
2471,150255.0,50.0,0.0,16.53,12.0,12.53990031858308,150255,1315,20.0,38.0,37.0,0.19265,0,22.54657121,85.80490531,POINT (85.80490531 22.54657121)
2472,150257.0,0.0,0.0,0.0,0.0,0.0,150257,1486,4.0,39.0,59.0,-1.56939,0,24.81714478,87.50134185,POINT (87.50134185 24.81714478)
2473,150261.0,0.0,0.0,0.0,0.0,0.0,150261,1220,14.0,79.0,161.0,-1.48071,0,24.29547452,86.52338269,POINT (86.52338269 24.29547452)
2474,150262.0,0.0,0.0,0.0,0.0,0.0,150262,705,69.0,57.0,122.0,-1.37635,0,22.97709015,86.18622009999999,POINT (86.18622009999999 22.97709015)
2475,150263.0,7.0,0.0,0.14,0.0,0.9799999999999996,150263,1625,74.0,65.0,102.0,-1.42355,0,24.03811479,86.21019198,POINT (86.21019198 24.03811479)
2476,150266.0,0.0,0.0,0.0,0.0,0.0,150266,985,45.0,53.0,48.0,-1.20375,0,24.72154617,87.19504816,POINT (87.19504816 24.72154617)
2477,150268.0,62.0,9.0,24.95,20.0,15.481844205391036,150268,1485,79.0,82.0,142.0,-0.67057,0,23.40870261,85.25449156,POINT (85.25449156 23.40870261)
2478,150270.0,13.0,0.0,3.87,0.0,4.2887177570924395,150270,340,30.0,30.0,68.0,-0.27521,0,22.61889737,84.49927443,POINT (84.49927443 22.61889737)
2479,150274.0,63.0,7.0,35.29,38.0,20.163479362451316,150274,60,7.0,5.0,2.0,-0.56119,0,23.66552708,86.18397798,POINT (86.18397798 23.66552708)
2480,150281.0,47.0,0.0,20.07,21.5,14.32288727875773,150281,1390,76.0,76.0,151.0,0.32571,0,23.79982397,85.94734076,POINT (85.94734076 23.79982397)
2481,150282.0,63.0,18.0,56.59,63.0,11.119437935435405,150282,165,10.0,10.0,22.0,0.42023,0,22.7952962,86.24237014,POINT (86.24237014 22.7952962)
2482,150286.0,0.0,0.0,0.0,0.0,0.0,150286,1835,86.0,74.0,120.0,-1.33938,0,24.45274798,87.62007458,POINT (87.62007458 24.45274798)
2483,150288.0,9.0,0.0,2.14,0.0,3.231160782133876,150288,1955,84.0,78.0,101.0,-1.07573,0,22.69667068,86.05683859999999,POINT (86.05683859999999 22.69667068)
2484,150294.0,63.0,15.0,49.89,54.5,14.122956489347404,150294,1500,34.0,30.0,41.0,0.73788,0,23.79554447,86.44020029,POINT (86.44020029 23.79554447)
2485,150296.0,41.0,0.0,13.15,10.5,9.087766502282065,150296,1485,61.0,53.0,84.0,-0.57585,0,23.85287452,86.23931813,POINT (86.23931813 23.85287452)
2486,150304.0,61.0,0.0,23.59,18.0,16.724290717396656,150304,1350,70.0,64.0,137.0,-0.64007,0,23.26645216,85.31140849,POINT (85.31140849 23.26645216)
2487,150305.0,19.0,0.0,3.89,0.0,5.373816148697311,150305,1195,77.0,79.0,119.0,-1.04407,0,23.86670598,85.84456506,POINT (85.84456506 23.86670598)
2488,150308.0,0.0,0.0,0.0,0.0,0.0,150308,1130,70.0,52.0,113.0,-1.12272,0,24.1926543,85.21563997,POINT (85.21563997 24.1926543)
2489,150316.0,63.0,43.0,60.47,62.0,3.907569577115678,150316,150,10.0,10.0,1.0,0.24882,0,23.36971495,85.33031242,POINT (85.33031242 23.36971495)
2490,150317.0,55.0,0.0,22.42,20.0,11.342116204659517,150317,1610,99.0,94.0,223.0,-0.03938,0,24.43197646,85.54202777,POINT (85.54202777 24.43197646)
2491,150319.0,13.0,0.0,5.23,6.0,4.333255127499418,150319,510,25.0,23.0,80.0,-0.6064,0,23.73094763,84.50842277,POINT (84.50842277 23.73094763)
2492,150323.0,6.0,0.0,0.56,0.0,1.5957443404254956,150323,1684,45.0,74.0,230.0,-1.30499,0,24.21861746,83.70148761,POINT (83.70148761 24.21861746)
2493,150324.0,37.0,0.0,13.06,10.0,10.065604800507518,150324,680,57.0,56.0,66.0,-0.93754,0,25.06490006,87.3679934,POINT (87.3679934 25.06490006)
2494,150325.0,0.0,0.0,0.0,0.0,0.0,150325,585,0.0,34.0,66.0,-1.53428,0,24.3206084,84.88629634,POINT (84.88629634 24.3206084)
2495,150326.0,9.0,0.0,2.99,0.0,3.4741761613366697,150326,415,24.0,22.0,18.0,-1.59519,0,25.27814701,87.51647789,POINT (87.51647789 25.27814701)
2496,150330.0,47.0,0.0,15.69,12.0,12.316407755510534,150330,360,30.0,30.0,41.0,0.14423,0,24.04319986,84.05530749,POINT (84.05530749 24.04319986)
2497,150336.0,0.0,0.0,0.0,0.0,0.0,150336,875,70.0,65.0,31.0,-1.17028,0,24.29911881,87.43151375,POINT (87.43151375 24.29911881)
2498,150342.0,63.0,10.0,43.57,48.5,16.497427072122488,150342,535,49.0,49.0,74.0,-0.04565,0,23.65566806,86.16461195,POINT (86.16461195 23.65566806)
2499,150345.0,0.0,0.0,0.0,0.0,0.0,150345,2590,0.0,42.0,62.0,-1.72974,0,23.10576799,85.45048024,POINT (85.45048024 23.10576799)
2500,150348.0,7.0,0.0,3.07,2.5,3.092749585724651,150348,1245,82.0,82.0,77.0,-1.13771,0,25.11247671,87.46956864,POINT (87.46956864 25.11247671)
2501,150358.0,59.0,7.0,30.47,28.0,15.826847443505606,150358,1730,109.0,109.0,199.0,-0.57547,0,23.64026629,85.36108585,POINT (85.36108585 23.64026629)
2502,150359.0,59.0,11.0,39.47,40.5,10.302868532598094,150359,50,5.0,5.0,17.0,-0.76408,0,23.66090671,85.34341882,POINT (85.34341882 23.66090671)
2503,150362.0,17.0,0.0,3.26,0.0,4.672515382532197,150362,900,60.0,75.0,133.0,-1.14885,0,24.19375562,83.76728193,POINT (83.76728193 24.19375562)
2504,150364.0,0.0,0.0,0.0,0.0,0.0,150364,2640,26.0,75.0,110.0,-1.45501,0,22.62719027,85.11639427,POINT (85.11639427 22.62719027)
2505,150369.0,0.0,0.0,0.0,0.0,0.0,150369,1955,60.0,86.0,113.0,-1.17437,0,24.62243188,87.19285171,POINT (87.19285171 24.62243188)
2506,150374.0,63.0,18.0,52.88,59.0,12.002733022107924,150374,605,49.0,57.0,66.0,0.0866,0,23.80376634,86.41603394,POINT (86.41603394 23.80376634)
2507,150378.0,25.0,0.0,1.8,0.0,4.855924216871593,150378,1230,72.0,67.0,67.0,-1.1843,0,23.93668791,86.75312889,POINT (86.75312889 23.93668791)
2508,150380.0,24.0,0.0,3.7,0.0,5.93548650070068,150380,1115,39.0,65.0,66.0,-1.24975,0,22.45182356,84.72175459,POINT (84.72175459 22.45182356)
2509,150382.0,55.0,7.0,18.67,15.0,11.35874552932673,150382,860,8.0,15.0,16.0,-1.18027,0,24.43548307,85.57136387,POINT (85.57136387 24.43548307)
2510,150386.0,62.0,8.0,30.55,27.0,16.524148994728897,150386,1405,67.0,72.0,96.0,-0.83937,0,24.50540466,86.66877059,POINT (86.66877059 24.50540466)
2511,150387.0,34.0,7.0,12.44,11.0,5.636168911592342,150387,1165,74.0,80.0,180.0,-0.26546,0,23.71178353,85.41482182,POINT (85.41482182 23.71178353)
2512,150388.0,50.0,0.0,10.44,7.0,13.197211826745832,150388,1075,58.0,64.0,105.0,-0.8668,0,23.34445066,85.85998946,POINT (85.85998946 23.34445066)
2513,150392.0,0.0,0.0,0.0,0.0,0.0,150392,320,19.0,19.0,41.0,-1.294185,0,24.08569362,83.61665823,POINT (83.61665823 24.08569362)
2514,150395.0,22.0,0.0,6.82,7.0,6.437981049987644,150395,660,33.0,33.0,44.0,0.60545,0,23.08052417,85.27442891,POINT (85.27442891 23.08052417)
2515,150400.0,0.0,0.0,0.0,0.0,0.0,150400,1060,72.0,51.0,26.0,-1.11219,0,23.22374508,85.64734728,POINT (85.64734728 23.22374508)
2516,150404.0,5.0,0.0,0.1,0.0,0.7,150404,1705,61.0,72.0,113.0,-1.13098,0,22.83624923,84.73917474,POINT (84.73917474 22.83624923)
2517,150408.0,0.0,0.0,0.0,0.0,0.0,150408,1430,62.0,81.0,141.0,-1.3287,0,23.11473875,85.7236862,POINT (85.7236862 23.11473875)
2518,150409.0,32.0,0.0,12.27,10.0,7.719915802649663,150409,470,21.0,17.0,28.0,0.06699,0,23.43892155,84.6745662,POINT (84.6745662 23.43892155)
2519,150410.0,63.0,0.0,34.92,33.5,22.97462948558692,150410,90,6.0,6.0,6.0,0.34457,0,23.63596605,86.12129112,POINT (86.12129112 23.63596605)
2520,150417.0,0.0,0.0,0.0,0.0,0.0,150417,95,4.0,4.0,6.0,-0.81782,0,24.63744155,85.88582872,POINT (85.88582872 24.63744155)
2521,150420.0,7.0,0.0,3.75,6.0,3.040970239906994,150420,110,10.0,16.0,19.0,-1.18845,0,25.01705502,87.79390596,POINT (87.79390596 25.01705502)
2522,150424.0,13.0,0.0,4.91,6.0,4.420622128162505,150424,130,13.0,13.0,46.0,0.30674,0,23.72418972,84.48242578,POINT (84.48242578 23.72418972)
2523,150426.0,11.0,0.0,6.57,7.0,2.8116009674205187,150426,975,53.0,55.0,93.0,0.345375,0,24.8561563,87.76090928,POINT (87.76090928 24.8561563)
2524,150431.0,51.0,0.0,18.38,14.5,12.616481284415238,150431,520,17.0,17.0,1.0,-0.10457,0,24.27096046,87.25143094,POINT (87.25143094 24.27096046)
2525,150432.0,6.0,0.0,0.06,0.0,0.596992462263972,150432,1635,71.0,66.0,80.0,-1.16681,0,22.42665206,86.34454962,POINT (86.34454962 22.42665206)
2526,150434.0,9.0,0.0,2.32,0.0,3.1618981640780275,150434,460,47.0,44.0,53.0,-0.78202,0,24.31686394,85.29452775,POINT (85.29452775 24.31686394)
2527,150435.0,0.0,0.0,0.0,0.0,0.0,150435,1113,33.0,78.0,163.0,-1.44072,0,22.65014706,84.80465087,POINT (84.80465087 22.65014706)
2528,150436.0,6.0,0.0,0.12,0.0,0.8399999999999999,150436,835,39.0,39.0,71.0,-0.52332,0,24.40831704,85.71202553,POINT (85.71202553 24.40831704)
2529,150438.0,0.0,0.0,0.0,0.0,0.0,150438,696,0.0,59.0,89.0,-1.50124,0,24.36871153,84.66087891,POINT (84.66087891 24.36871153)
2530,150452.0,63.0,35.0,59.7,62.0,5.7070132293521105,150452,735,31.0,30.0,44.0,0.32844,0,23.35855723,85.33701745,POINT (85.33701745 23.35855723)
2531,150454.0,32.0,0.0,12.08,9.5,7.83540681777277,150454,1125,50.0,49.0,70.0,-1.17799,0,23.46247537,84.67883504,POINT (84.67883504 23.46247537)
2532,150458.0,22.0,6.0,11.29,10.5,4.1019385660928664,150458,1030,35.0,62.0,115.0,-1.07596,0,23.69786796,86.29063283,POINT (86.29063283 23.69786796)
2533,150464.0,0.0,0.0,0.0,0.0,0.0,150464,1280,42.0,72.0,111.0,-1.45005,0,24.47193202,87.32194924,POINT (87.32194924 24.47193202)
2534,150469.0,0.0,0.0,0.0,0.0,0.0,150469,1375,0.0,52.0,116.0,-1.4035,0,23.44449833,84.04178826,POINT (84.04178826 23.44449833)
2535,150474.0,0.0,0.0,0.0,0.0,0.0,150474,390,21.0,21.0,33.0,0.01707,0,24.74407718,85.77728908,POINT (85.77728908 24.74407718)
2536,150476.0,63.0,49.0,62.34,63.0,2.2637137628242665,150476,415,23.0,23.0,11.0,0.08002,0,22.79788481,86.19726532,POINT (86.19726532 22.79788481)
2537,150478.0,0.0,0.0,0.0,0.0,0.0,150478,2250,95.0,94.0,128.0,-1.14595,0,24.13205024,86.1888859,POINT (86.1888859 24.13205024)
2538,150479.0,0.0,0.0,0.0,0.0,0.0,150479,1555,77.0,66.0,151.0,-0.91443,0,22.54865013,86.22774720000001,POINT (86.22774720000001 22.54865013)
2539,150480.0,0.0,0.0,0.0,0.0,0.0,150480,2305,0.0,37.0,85.0,-1.66181,0,23.40681124,84.47153697,POINT (84.47153697 23.40681124)
2540,150486.0,5.0,0.0,0.6,0.0,1.6248076809271923,150486,1601,86.0,92.0,213.0,-1.17528,0,23.428387,84.79985832,POINT (84.79985832 23.428387)
2541,150487.0,63.0,11.0,46.5,52.5,16.615956186750132,150487,205,23.0,23.0,40.0,-0.64592,0,22.80416157,86.11442239,POINT (86.11442239 22.80416157)
2542,150489.0,0.0,0.0,0.0,0.0,0.0,150489,2175,86.0,82.0,134.0,-1.13233,0,23.50654409,86.34169221,POINT (86.34169221 23.50654409)
2543,150493.0,0.0,0.0,0.0,0.0,0.0,150493,1605,106.0,106.0,201.0,-1.10463,0,24.1669455,86.08639131,POINT (86.08639131 24.1669455)
2544,150499.0,7.0,0.0,0.56,0.0,1.7850490189347743,150499,1130,44.0,66.0,115.0,-1.17293,0,23.97742995,87.12624343,POINT (87.12624343 23.97742995)
2545,150506.0,21.0,0.0,2.85,0.0,5.352335938634644,150506,1240,57.0,75.0,113.0,-1.20819,0,23.92285976,86.89617466,POINT (86.89617466 23.92285976)
2546,150508.0,55.0,8.0,31.42,31.0,13.375485037934139,150508,730,32.0,36.0,97.0,-0.15583,0,23.8448887,86.88382572,POINT (86.88382572 23.8448887)
2547,150511.0,35.0,0.0,5.77,3.0,7.839457889420672,150511,1355,78.0,62.0,118.0,-1.46705,0,22.37504716,85.74354701,POINT (85.74354701 22.37504716)
2548,150514.0,0.0,0.0,0.0,0.0,0.0,150514,1470,0.0,60.0,90.0,-1.41689,0,23.73079556,84.25731333,POINT (84.25731333 23.73079556)
2549,150516.0,63.0,42.0,60.43,62.0,3.8477395961785152,150516,440,16.0,14.0,5.0,-0.18441,0,23.36263754,85.32743973,POINT (85.32743973 23.36263754)
2550,150524.0,7.0,0.0,2.53,0.0,3.1159428749577547,150524,965,73.0,68.0,119.0,-0.64669,0,25.11169948,87.78092480000001,POINT (87.78092480000001 25.11169948)
2551,150527.0,9.0,0.0,2.39,0.0,3.684820212710519,150527,805,61.0,64.0,96.0,-1.21351,0,23.5163772,85.92003157,POINT (85.92003157 23.5163772)
2552,150530.0,10.0,0.0,1.8,0.0,3.249615361854384,150530,1025,59.0,69.0,102.0,-0.85536,0,23.55609104,86.20515892,POINT (86.20515892 23.55609104)
2553,150531.0,18.0,0.0,5.1,7.0,5.006995106848018,150531,275,30.0,30.0,70.0,0.31104,0,24.07513391,85.36783443,POINT (85.36783443 24.07513391)
2554,150532.0,8.0,0.0,2.56,0.0,3.188479261340741,150532,1995,35.0,50.0,47.0,-1.736565,0,24.69564958,87.69123628,POINT (87.69123628 24.69564958)
2555,150549.0,12.0,0.0,3.68,3.0,3.7759237280432454,150549,805,47.0,45.0,88.0,-1.14604,0,23.66004005,85.90102118,POINT (85.90102118 23.66004005)
2556,150553.0,6.0,0.0,1.57,0.0,2.4708500561547635,150553,2010,116.0,103.0,239.0,-1.04245,0,23.38591548,84.79114801,POINT (84.79114801 23.38591548)
2557,150562.0,0.0,0.0,0.0,0.0,0.0,150562,745,34.0,50.0,61.0,-0.51448,0,24.18722303,84.96582707,POINT (84.96582707 24.18722303)
2558,150564.0,6.0,0.0,0.45,0.0,1.532155344604456,150564,1470,18.0,35.0,155.0,-1.61488,0,24.0116366,84.2075228,POINT (84.2075228 24.0116366)
